L1_algorithm,L2_algorithm,wr_pol,cost,latency,workload,tot_req,reads,writes,requests
lru,lru,wb-et,135.619016,0.355191975,w43,1390682,50.63,49.37,11.06
arc,arc,wb-et,57.79147991,0.139659093,w17,1456893,12.4,87.6,4.14
arc,arc,wb-et,16.5061271,0.867777147,w09,10826961,80.14,19.86,15.67
arc,arc,wb-et,8.413098289,0.458404165,w57,375954,9.49,90.51,3.17
arc,arc,wb-et,33.74181893,0.33969457,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,35.73701742,0.607984576,w60,460498,74.99,25.01,11.26
arc,arc,wb-et,114.826662,0.43136668,w24,1100386,80.61,19.39,19.91
arc,arc,wb-et,7.074651013,0.353638591,w56,552309,8.42,91.58,2.09
arc,arc,wb-et,711.5894351,0.740188587,w53,1870559,86.76,13.24,62.2
lru,lru,wb-et,22.54281707,0.307138331,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,66.91793419,0.702626711,w55,150445,66.56,33.44,57.71
lru,lru,wb-et,4.916209924,0.214459128,w33,247964,4.33,95.67,7.03
lru,lru,wb-et,1.217454046,0.233059774,w45,211432,0.59,99.41,1.9
arc,arc,wb-et,111.5600101,0.382750239,w29,524248,81.32,18.68,23.58
lru,lru,wb-et,691.9735547,0.787363117,w53,1870559,86.76,13.24,62.2
arc,arc,wb-et,3.395667135,0.343057312,w73,173876,67.2,32.8,9.97
lru,lru,wb-et,40.08733543,0.414598344,w79,241488,38.46,61.54,61.67
lru,lru,wb-et,2254.423917,0.355913684,w14,7587257,75.6,24.4,22.3
lru,lru,wb-et,40.4917659,0.52516055,w89,125386,40.17,59.83,25.65
lru,lru,wb-et,2160.081337,0.252648822,w31,13975082,93.99,6.01,14.77
lru,lru,wb-et,72.63070095,0.551766654,w61,660778,68.59,31.41,10.86
arc,arc,wb-et,176.559818,0.759670882,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,2818.038061,0.307131146,w03,17467759,75.74,24.26,16.69
lru,lru,wb-et,50.41329014,0.624553283,w87,264130,40.78,59.22,30.24
lru,lru,wb-et,40.67632746,0.134720792,w51,761128,86.39,13.61,6.71
lru,lru,wb-et,74.22407616,0.241780929,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,26.91649337,0.401997544,w91,217746,80.61,19.39,18.42
arc,arc,wb-et,14.83639335,0.72824496,w94,1057811,94.75,5.25,6.06
arc,arc,wb-et,5.890709297,0.278879197,w106,139141,19.98,80.02,7.58
lru,lru,wb-et,11.22607066,0.054770598,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,1645.744651,0.846944414,w31,13975082,93.99,6.01,14.77
arc,arc,wb-et,25.35863591,0.603625569,w98,251710,2.91,97.09,20.52
arc,arc,wb-et,1098.671551,0.407420868,w46,5116665,25.78,74.22,21.84
lru,lru,wb-et,18.7884904,0.247824992,w95,151279,49.05,50.95,9.4
arc,arc,wb-et,32.0931374,0.640756376,w97,245188,2.95,97.05,22.04
lru,lru,wb-et,1827.755803,0.166584542,w31,13975082,93.99,6.01,14.77
arc,arc,wb-et,72.6379607,0.176625159,w38,660412,56.94,43.06,7.4
arc,arc,wb-et,1066.450507,0.813094694,w64,1178756,91.66,8.34,78.35
lru,lru,wb-et,175.6106369,0.209998689,w49,1092250,75.96,24.04,11.22
arc,arc,wb-et,1047.706019,0.72740587,w08,10410827,96.53,3.47,9.07
arc,arc,wb-et,636.0489631,0.765064185,w21,6771666,97.59,2.41,9.5
arc,arc,wb-et,40.24323767,0.686349581,w55,150445,66.56,33.44,57.71
lru,lru,wb-et,44.16826475,0.190042488,w44,291584,87.51,12.49,14.26
arc,arc,wb-et,1.56868189,0.290134714,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,3.024705182,0.235068543,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,7.525289402,0.476384303,w35,651133,3.26,96.74,2.45
lru,lru,wb-et,4.488469258,0.411721029,w95,151279,49.05,50.95,9.4
lru,lru,wb-et,2.205255454,0.309989167,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,126.4362465,0.270530226,w28,1287044,41.8,58.2,22.41
arc,arc,wb-et,20.14453723,0.410948567,w38,660412,56.94,43.06,7.4
lru,lru,wb-et,23.45185343,0.5079167,w29,524248,81.32,18.68,23.58
arc,arc,wb-et,13.6088423,0.200722698,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,32.10722044,0.818365823,w65,981095,96.09,3.91,13.97
arc,arc,wb-et,35.10347929,0.425510425,w83,157428,63.65,36.35,31.43
arc,arc,wb-et,72.14613997,0.144323607,w17,1456893,12.4,87.6,4.14
arc,arc,wb-et,0.449357142,0.443506098,w73,173876,67.2,32.8,9.97
lru,lru,wb-et,37.60952905,0.24321073,w17,1456893,12.4,87.6,4.14
arc,arc,wb-et,159.0049296,0.383144601,w27,484417,78.97,21.03,25.15
lru,lru,wb-et,71.5229715,0.389912533,w29,524248,81.32,18.68,23.58
lru,lru,wb-et,72.45268821,0.617172754,w98,251710,2.91,97.09,20.52
arc,arc,wb-et,571.1119185,0.76166478,w48,3302837,95.94,4.06,11.52
lru,lru,wb-et,18.64532737,0.290667289,w58,772098,51.61,48.39,10.09
arc,arc,wb-et,134.2703651,0.508165864,w07,2120047,82.25,17.75,16.44
lru,lru,wb-et,1252.841467,0.808736527,w05,13225814,90.41,9.59,15.37
arc,arc,wb-et,605.8468582,0.157444977,w25,3640951,88.63,11.37,16.0
lru,lru,wb-et,17.03188229,0.245437956,w59,324961,49.4,50.6,6.97
arc,arc,wb-et,3.537344277,0.25786197,w47,211877,0.33,99.67,1.68
arc,arc,wb-et,288.038444,0.631310653,w34,2243971,83.25,16.75,12.29
lru,lru,wb-et,13.55837201,0.648819884,w97,245188,2.95,97.05,22.04
arc,arc,wb-et,48.54358787,0.267667206,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,10.80280735,0.362556913,w57,375954,9.49,90.51,3.17
lru,lru,wb-et,109.6283189,0.383186612,w29,524248,81.32,18.68,23.58
lru,lru,wb-et,5.570328482,0.150952852,w17,1456893,12.4,87.6,4.14
arc,arc,wb-et,13.66595355,0.247551611,w56,552309,8.42,91.58,2.09
arc,arc,wb-et,6.306760086,0.171551933,w36,729562,1.4,98.6,2.11
arc,arc,wb-et,9.586669437,0.382863378,w51,761128,86.39,13.61,6.71
lru,lru,wb-et,22.29125652,0.315629669,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,594.5413231,0.160149523,w25,3640951,88.63,11.37,16.0
arc,arc,wb-et,401.1680048,0.281214786,w13,3543451,59.2,40.8,13.63
lru,lru,wb-et,1048.295638,0.630156577,w01,5710745,82.56,17.44,40.16
arc,arc,wb-et,154.463844,0.212849051,w49,1092250,75.96,24.04,11.22
arc,arc,wb-et,19.64001004,0.138217715,w71,290967,38.41,61.59,5.75
lru,lru,wb-et,47.9465452,0.301407576,w28,1287044,41.8,58.2,22.41
arc,arc,wb-et,701.2856264,0.251479668,w13,3543451,59.2,40.8,13.63
arc,arc,wb-et,133.1427896,0.36586614,w32,773840,88.8,11.2,17.19
lru,lru,wb-et,71.92200635,0.170764743,w38,660412,56.94,43.06,7.4
arc,arc,wb-et,50.29171875,0.41881018,w79,241488,38.46,61.54,61.67
arc,arc,wb-et,4.024330185,0.385741135,w76,124550,12.84,87.16,13.22
lru,lru,wb-et,42.90164786,0.114313978,w70,558126,10.08,89.92,5.38
lru,lru,wb-et,39.73513976,0.183533811,w84,420458,10.24,89.76,7.95
arc,arc,wb-et,3.890354336,0.017831574,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,17.80336117,0.245964604,w51,761128,86.39,13.61,6.71
lru,lru,wb-et,96.35328693,0.322942352,w85,405302,97.4,2.6,14.13
arc,arc,wb-et,214.8116025,0.382868917,w24,1100386,80.61,19.39,19.91
arc,arc,wb-et,4458.129198,0.459935416,w54,7042906,78.49,21.51,58.1
lru,lru,wb-et,11.3183878,0.058982785,w12,442789,39.92,60.08,2.37
arc,arc,wb-et,14.23629792,0.340291331,w41,157994,15.99,84.01,8.34
arc,arc,wb-et,303.2849726,0.770017368,w64,1178756,91.66,8.34,78.35
lru,lru,wb-et,30.006181,0.032932463,w19,4598911,97.46,2.54,0.8
lru,lru,wb-et,115.5339507,0.701128974,w55,150445,66.56,33.44,57.71
lru,lru,wb-et,3.686217641,0.155744714,w90,489323,95.25,4.75,8.17
lru,lru,wb-et,1174.41568,0.467220155,w03,17467759,75.74,24.26,16.69
lru,lru,wb-et,10.25941898,0.786418807,w61,660778,68.59,31.41,10.86
lru,lru,wb-et,21.83774497,0.120880358,w23,1712812,58.01,41.99,7.42
arc,arc,wb-et,116.0464796,0.376864351,w26,1668986,50.76,49.24,11.55
arc,arc,wb-et,21.44880126,0.321941072,w103,94016,35.38,64.62,16.53
arc,arc,wb-et,29.31859118,0.006134245,w02,16043393,98.67,1.33,0.16
lru,lru,wb-et,17.41731974,0.161127115,w42,798236,67.9,32.1,8.93
arc,arc,wb-et,173.3983187,0.37657899,w15,638670,82.33,17.67,21.82
lru,lru,wb-et,13.9974633,0.772648407,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,4.054611523,0.017530482,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2236.343764,0.638831627,w20,7027218,87.87,12.13,23.47
arc,arc,wb-et,1.038161217,0.381696359,w57,375954,9.49,90.51,3.17
lru,lru,wb-et,17.6327447,0.356589707,w57,375954,9.49,90.51,3.17
lru,lru,wb-et,192.9054685,0.155127369,w25,3640951,88.63,11.37,16.0
lru,lru,wb-et,44.94624565,0.754991074,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,151.9692786,0.462382563,w37,493523,77.83,22.17,28.23
arc,arc,wb-et,584.4070688,0.724372929,w48,3302837,95.94,4.06,11.52
arc,arc,wb-et,20.23617036,0.176354697,w51,761128,86.39,13.61,6.71
arc,arc,wb-et,1123.892092,0.585067703,w09,10826961,80.14,19.86,15.67
lru,lru,wb-et,1.371995376,0.69181765,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,45.29530591,0.509580848,w89,125386,40.17,59.83,25.65
lru,lru,wb-et,2.810211241,0.545905946,w82,279678,56.89,43.11,0.92
arc,arc,wb-et,6.201873273,0.357286787,w72,178016,45.2,54.8,5.85
arc,arc,wb-et,216.5017685,0.772395815,w86,243749,44.47,55.53,74.81
lru,lru,wb-et,29.18471193,0.738189108,w83,157428,63.65,36.35,31.43
arc,arc,wb-et,3.502356369,0.441197025,w61,660778,68.59,31.41,10.86
lru,lru,wb-et,53.37186584,0.606132691,w97,245188,2.95,97.05,22.04
lru,lru,wb-et,88.18238375,0.38618715,w27,484417,78.97,21.03,25.15
arc,arc,wb-et,91.52705154,0.381324801,w29,524248,81.32,18.68,23.58
lru,lru,wb-et,2.929333085,0.1969737,w78,385485,53.72,46.28,12.37
lru,lru,wb-et,100.5393307,0.340252445,w93,351236,87.72,12.28,19.28
lru,lru,wb-et,9.255699398,0.335022687,w95,151279,49.05,50.95,9.4
lru,lru,wb-et,14.11173895,0.751984555,w22,509607,87.74,12.26,33.06
lru,lru,wb-et,43.81626255,0.615567497,w61,660778,68.59,31.41,10.86
arc,arc,wb-et,18.68711212,0.48523619,w89,125386,40.17,59.83,25.65
arc,arc,wb-et,8.780255424,0.444667195,w87,264130,40.78,59.22,30.24
arc,arc,wb-et,333.2518954,0.293533283,w34,2243971,83.25,16.75,12.29
arc,arc,wb-et,68.26168418,0.711687381,w15,638670,82.33,17.67,21.82
arc,arc,wb-et,108.8097587,0.350295596,w16,865023,87.32,12.68,18.22
arc,arc,wb-et,225.4777586,0.473280023,w20,7027218,87.87,12.13,23.47
lru,lru,wb-et,7.345381308,0.150766541,w88,237846,32.58,67.42,5.02
arc,arc,wb-et,445.004976,0.420778328,w54,7042906,78.49,21.51,58.1
arc,arc,wb-et,35.18917119,0.175989412,w42,798236,67.9,32.1,8.93
arc,arc,wb-et,1.105811827,0.342603356,w91,217746,80.61,19.39,18.42
arc,arc,wb-et,54.79080632,0.20509287,w81,373197,90.91,9.09,13.54
arc,arc,wb-et,74.61203005,0.583124069,w87,264130,40.78,59.22,30.24
lru,lru,wb-et,40.46883731,0.629629249,w98,251710,2.91,97.09,20.52
lru,lru,wb-et,23.46992826,0.139722242,w75,411410,16.12,83.88,6.76
arc,arc,wb-et,128.6677828,0.422567517,w32,773840,88.8,11.2,17.19
lru,lru,wb-et,16.61566607,0.047322984,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,258.9316247,0.759845306,w09,10826961,80.14,19.86,15.67
arc,arc,wb-et,11.8244117,0.212006576,w33,247964,4.33,95.67,7.03
lru,lru,wb-et,88.09993519,0.411800216,w26,1668986,50.76,49.24,11.55
lru,lru,wb-et,416.1751971,0.794493826,w48,3302837,95.94,4.06,11.52
arc,arc,wb-et,21.56985214,0.197283554,w33,247964,4.33,95.67,7.03
arc,arc,wb-et,2814.251663,0.656209302,w54,7042906,78.49,21.51,58.1
lru,lru,wb-et,189.0879341,0.524312436,w104,235503,83.15,16.85,50.98
lru,lru,wb-et,205.2455898,0.453754577,w37,493523,77.83,22.17,28.23
arc,arc,wb-et,152.9019252,0.35507093,w29,524248,81.32,18.68,23.58
lru,lru,wb-et,1520.032845,0.551750359,w01,5710745,82.56,17.44,40.16
arc,arc,wb-et,20.44303526,0.163640863,w70,558126,10.08,89.92,5.38
lru,lru,wb-et,60.5600531,0.327789553,w91,217746,80.61,19.39,18.42
arc,arc,wb-et,685.0871442,0.228321089,w31,13975082,93.99,6.01,14.77
lru,lru,wb-et,32.50548675,0.435298487,w96,168442,5.02,94.98,13.79
arc,arc,wb-et,9.812744369,0.77081866,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,8.374199149,0.294281874,w102,117154,6.73,93.27,9.19
arc,arc,wb-et,5.453509293,0.321828354,w57,375954,9.49,90.51,3.17
arc,arc,wb-et,74.05538174,0.193374165,w49,1092250,75.96,24.04,11.22
lru,lru,wb-et,8.825323688,0.171130637,w11,4531948,65.3,34.7,0.98
lru,lru,wb-et,87.91075807,0.535142594,w49,1092250,75.96,24.04,11.22
lru,lru,wb-et,48.51988381,0.5691286,w49,1092250,75.96,24.04,11.22
lru,lru,wb-et,18.65899718,0.217928513,w102,117154,6.73,93.27,9.19
lru,lru,wb-et,50.629739,0.65811989,w97,245188,2.95,97.05,22.04
lru,lru,wb-et,0.242520025,0.525364803,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,616.4979043,0.737868415,w14,7587257,75.6,24.4,22.3
lru,lru,wb-et,3.179784424,0.340808079,w47,211877,0.33,99.67,1.68
lru,lru,wb-et,149.2904351,0.581719827,w15,638670,82.33,17.67,21.82
lru,lru,wb-et,518.21449,0.361698618,w07,2120047,82.25,17.75,16.44
lru,lru,wb-et,7.648878759,0.049717879,w39,962521,0.97,99.03,1.31
lru,lru,wb-et,75.91876415,0.632468415,w62,292110,89.7,10.3,33.27
lru,lru,wb-et,1313.390092,0.843887101,w31,13975082,93.99,6.01,14.77
lru,lru,wb-et,98.40683563,0.322942352,w85,405302,97.4,2.6,14.13
lru,lru,wb-et,1182.947229,0.710836534,w53,1870559,86.76,13.24,62.2
arc,arc,wb-et,14.92786007,0.257164658,w84,420458,10.24,89.76,7.95
lru,lru,wb-et,68.21673983,0.597715903,w49,1092250,75.96,24.04,11.22
lru,lru,wb-et,21.79689874,0.727650974,w65,981095,96.09,3.91,13.97
lru,lru,wb-et,2.325556542,0.111331844,w12,442789,39.92,60.08,2.37
arc,arc,wb-et,26.11131197,0.669771443,w55,150445,66.56,33.44,57.71
lru,lru,wb-et,510.8774915,0.529982852,w46,5116665,25.78,74.22,21.84
lru,lru,wb-et,137.3772666,0.70556014,w34,2243971,83.25,16.75,12.29
arc,arc,wb-et,758.5140551,0.676939021,w54,7042906,78.49,21.51,58.1
lru,lru,wb-et,2606.406519,0.849959899,w31,13975082,93.99,6.01,14.77
lru,lru,wb-et,24.11538494,0.3061401,w76,124550,12.84,87.16,13.22
lru,lru,wb-et,13.16389357,0.193095824,w17,1456893,12.4,87.6,4.14
lru,lru,wb-et,408.4223634,0.309845509,w13,3543451,59.2,40.8,13.63
arc,arc,wb-et,2229.439265,0.59241699,w01,5710745,82.56,17.44,40.16
arc,arc,wb-et,49.76694802,0.720896306,w55,150445,66.56,33.44,57.71
arc,arc,wb-et,32.55988769,0.406517658,w42,798236,67.9,32.1,8.93
arc,arc,wb-et,67.62711492,0.182565771,w38,660412,56.94,43.06,7.4
arc,arc,wb-et,5.793796986,0.564293033,w59,324961,49.4,50.6,6.97
lru,lru,wb-et,124.33224,0.378771999,w27,484417,78.97,21.03,25.15
lru,lru,wb-et,27.37098846,0.173205497,w60,460498,74.99,25.01,11.26
lru,lru,wb-et,10.61775787,0.184544934,w67,167197,36.15,63.85,5.03
lru,lru,wb-et,6.158792233,0.2901587,w84,420458,10.24,89.76,7.95
lru,lru,wb-et,3.281435506,0.180764943,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,59.688102,0.052104152,w06,2444493,68.5,31.5,1.9
lru,lru,wb-et,3.004152591,0.060255551,w06,2444493,68.5,31.5,1.9
arc,arc,wb-et,3886.385953,0.592327905,w54,7042906,78.49,21.51,58.1
arc,arc,wb-et,776.730621,0.238222347,w20,7027218,87.87,12.13,23.47
arc,arc,wb-et,4.158295335,0.176054894,w35,651133,3.26,96.74,2.45
arc,arc,wb-et,42.38585452,0.280638994,w77,275631,57.56,42.44,13.38
lru,lru,wb-et,3.725067916,0.33844373,w47,211877,0.33,99.67,1.68
arc,arc,wb-et,21.92871937,0.320914832,w103,94016,35.38,64.62,16.53
lru,lru,wb-et,22.61108106,0.668607466,w100,236756,2.89,97.11,23.29
lru,lru,wb-et,10.25029165,0.642117392,w68,376853,9.44,90.56,4.33
arc,arc,wb-et,213.3374807,0.784634291,w86,243749,44.47,55.53,74.81
lru,lru,wb-et,34.57378116,0.466494679,w96,168442,5.02,94.98,13.79
arc,arc,wb-et,22.17979828,0.627343698,w50,768251,94.99,5.01,13.52
lru,lru,wb-et,13.79602444,0.29515977,w35,651133,3.26,96.74,2.45
arc,arc,wb-et,159.8567267,0.412165272,w16,865023,87.32,12.68,18.22
arc,arc,wb-et,84.06342199,0.282595164,w18,896239,80.64,19.36,14.81
lru,lru,wb-et,28.85730737,0.552330232,w58,772098,51.61,48.39,10.09
arc,arc,wb-et,27.08883575,0.22264907,w16,865023,87.32,12.68,18.22
arc,arc,wb-et,3718.344418,0.286003722,w04,18034724,74.22,25.78,15.69
lru,lru,wb-et,3.511042088,0.021674709,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,56.84551296,0.274404066,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,119.9318367,0.701128974,w55,150445,66.56,33.44,57.71
lru,lru,wb-et,93.73706741,0.236142536,w61,660778,68.59,31.41,10.86
lru,lru,wb-et,241.1222628,0.801978483,w86,243749,44.47,55.53,74.81
lru,lru,wb-et,595.0832049,0.830937802,w20,7027218,87.87,12.13,23.47
lru,lru,wb-et,1013.721206,0.434464451,w46,5116665,25.78,74.22,21.84
lru,lru,wb-et,6.456816417,0.630162284,w77,275631,57.56,42.44,13.38
lru,lru,wb-et,199.4779636,0.726669457,w34,2243971,83.25,16.75,12.29
arc,arc,wb-et,3.25170545,0.350047923,w80,218031,71.32,28.68,4.58
arc,arc,wb-et,1786.510747,0.709683376,w05,13225814,90.41,9.59,15.37
lru,lru,wb-et,13.81637734,0.411506019,w76,124550,12.84,87.16,13.22
lru,lru,wb-et,14.75769226,0.238600578,w52,232513,66.99,33.01,6.94
arc,arc,wb-et,5.056546464,0.399971455,w50,768251,94.99,5.01,13.52
lru,lru,wb-et,39.65391029,0.296159805,w77,275631,57.56,42.44,13.38
lru,lru,wb-et,27.05268977,0.837392376,w08,10410827,96.53,3.47,9.07
arc,arc,wb-et,13.48761006,0.128997975,w71,290967,38.41,61.59,5.75
lru,lru,wb-et,32.23816766,0.575630233,w60,460498,74.99,25.01,11.26
arc,arc,wb-et,158.9200034,0.228229218,w49,1092250,75.96,24.04,11.22
arc,arc,wb-et,2299.093358,0.348691409,w14,7587257,75.6,24.4,22.3
lru,lru,wb-et,2196.479996,0.167741733,w31,13975082,93.99,6.01,14.77
lru,lru,wb-et,1904.274805,0.307877969,w10,12588003,89.82,10.18,14.53
lru,lru,wb-et,802.3713099,0.238997777,w05,13225814,90.41,9.59,15.37
arc,arc,wb-et,2.526727117,0.238165968,w45,211432,0.59,99.41,1.9
arc,arc,wb-et,6.746833963,0.794329277,w65,981095,96.09,3.91,13.97
lru,lru,wb-et,3.112671262,0.35296335,w82,279678,56.89,43.11,0.92
arc,arc,wb-et,25.02503806,0.19192121,w33,247964,4.33,95.67,7.03
lru,lru,wb-et,3.798919361,0.133722686,w36,729562,1.4,98.6,2.11
lru,lru,wb-et,6.538435255,0.264648515,w56,552309,8.42,91.58,2.09
lru,lru,wb-et,2739.532797,0.262053222,w05,13225814,90.41,9.59,15.37
arc,arc,wb-et,51.27183682,0.67208118,w48,3302837,95.94,4.06,11.52
arc,arc,wb-et,24.52236427,0.241159122,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,39.71711684,0.520752928,w42,798236,67.9,32.1,8.93
lru,lru,wb-et,21.58980047,0.076207048,w36,729562,1.4,98.6,2.11
arc,arc,wb-et,4.387514568,0.335774508,w47,211877,0.33,99.67,1.68
arc,arc,wb-et,5.392503316,0.770694763,w15,638670,82.33,17.67,21.82
arc,arc,wb-et,43.97165522,0.593931038,w98,251710,2.91,97.09,20.52
lru,lru,wb-et,196.2531939,0.267920513,w18,896239,80.64,19.36,14.81
lru,lru,wb-et,107.0419064,0.564176902,w87,264130,40.78,59.22,30.24
lru,lru,wb-et,2.030624762,0.454025018,w56,552309,8.42,91.58,2.09
arc,arc,wb-et,6.598946729,0.388905287,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,23.93211765,0.45963317,w96,168442,5.02,94.98,13.79
arc,arc,wb-et,12.63232058,0.192095421,w67,167197,36.15,63.85,5.03
arc,arc,wb-et,86.03033089,0.224671539,w61,660778,68.59,31.41,10.86
lru,lru,wb-et,29.68584401,0.739801586,w15,638670,82.33,17.67,21.82
arc,arc,wb-et,70.4247376,0.639667812,w100,236756,2.89,97.11,23.29
lru,lru,wb-et,604.1058399,0.350302296,w07,2120047,82.25,17.75,16.44
arc,arc,wb-et,518.4718654,0.141854304,w25,3640951,88.63,11.37,16.0
lru,lru,wb-et,40.19860807,0.021930677,w19,4598911,97.46,2.54,0.8
lru,lru,wb-et,122.8637608,0.701115538,w55,150445,66.56,33.44,57.71
arc,arc,wb-et,16.46739183,0.375185381,w07,2120047,82.25,17.75,16.44
lru,lru,wb-et,28.53377071,0.202422963,w33,247964,4.33,95.67,7.03
arc,arc,wb-et,162.584847,0.28020001,w50,768251,94.99,5.01,13.52
arc,arc,wb-et,1.70394504,0.289562464,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,25.03754064,0.651872616,w87,264130,40.78,59.22,30.24
arc,arc,wb-et,2.064410707,0.389737385,w68,376853,9.44,90.56,4.33
lru,lru,wb-et,8.086124709,0.310433045,w72,178016,45.2,54.8,5.85
lru,lru,wb-et,21.041517,0.553384903,w42,798236,67.9,32.1,8.93
lru,lru,wb-et,22.82386397,0.334641478,w103,94016,35.38,64.62,16.53
lru,lru,wb-et,36.60654825,0.218205745,w49,1092250,75.96,24.04,11.22
arc,arc,wb-et,9.272077379,0.437073843,w68,376853,9.44,90.56,4.33
lru,lru,wb-et,6.274772064,0.278475504,w40,181276,2.36,97.64,7.69
lru,lru,wb-et,33.60794538,0.208486473,w78,385485,53.72,46.28,12.37
lru,lru,wb-et,1412.456918,0.811637948,w64,1178756,91.66,8.34,78.35
arc,arc,wb-et,1.953917897,0.599711384,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,2.962029652,0.327530694,w95,151279,49.05,50.95,9.4
lru,lru,wb-et,8.79946314,0.085440401,w06,2444493,68.5,31.5,1.9
lru,lru,wb-et,14.96500094,0.205602421,w49,1092250,75.96,24.04,11.22
lru,lru,wb-et,628.0932956,0.256041586,w13,3543451,59.2,40.8,13.63
arc,arc,wb-et,1816.613362,0.734030868,w53,1870559,86.76,13.24,62.2
arc,arc,wb-et,0.979186728,0.231695481,w73,173876,67.2,32.8,9.97
arc,arc,wb-et,82.79676048,0.582929073,w87,264130,40.78,59.22,30.24
arc,arc,wb-et,9.682714102,0.335857659,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,82.86564128,0.561157233,w62,292110,89.7,10.3,33.27
arc,arc,wb-et,9.255261557,0.786113116,w65,981095,96.09,3.91,13.97
arc,arc,wb-et,969.4220453,0.402677522,w46,5116665,25.78,74.22,21.84
lru,lru,wb-et,1.194981459,0.338577164,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,87.89006839,0.545326487,w50,768251,94.99,5.01,13.52
lru,lru,wb-et,150.2361719,0.420671391,w24,1100386,80.61,19.39,19.91
lru,lru,wb-et,66.48787418,0.563564345,w87,264130,40.78,59.22,30.24
lru,lru,wb-et,65.17491995,0.375835737,w26,1668986,50.76,49.24,11.55
arc,arc,wb-et,227.3629189,0.208213194,w65,981095,96.09,3.91,13.97
lru,lru,wb-et,9.239414593,0.058218615,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,1718.54998,0.827793267,w31,13975082,93.99,6.01,14.77
arc,arc,wb-et,21.47692784,0.494593926,w29,524248,81.32,18.68,23.58
arc,arc,wb-et,150.4433886,0.389622564,w22,509607,87.74,12.26,33.06
arc,arc,wb-et,34.11119731,0.814474355,w92,396548,95.61,4.39,14.74
lru,lru,wb-et,15.19406141,0.051728348,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,20.48929891,0.323773335,w103,94016,35.38,64.62,16.53
lru,lru,wb-et,10.7555478,0.223755592,w95,151279,49.05,50.95,9.4
lru,lru,wb-et,6.065646214,0.074309423,w12,442789,39.92,60.08,2.37
arc,arc,wb-et,3881.332073,0.593140372,w01,5710745,82.56,17.44,40.16
lru,lru,wb-et,4.52059505,0.367757939,w80,218031,71.32,28.68,4.58
lru,lru,wb-et,49.13323204,0.274585395,w58,772098,51.61,48.39,10.09
arc,arc,wb-et,251.6317833,0.312649187,w65,981095,96.09,3.91,13.97
arc,arc,wb-et,25.44298943,0.126503582,w71,290967,38.41,61.59,5.75
lru,lru,wb-et,238.8436331,0.33013302,w07,2120047,82.25,17.75,16.44
arc,arc,wb-et,18.03183866,0.323583742,w41,157994,15.99,84.01,8.34
lru,lru,wb-et,1.611081611,0.322601598,w82,279678,56.89,43.11,0.92
arc,arc,wb-et,133.2367772,0.389987356,w79,241488,38.46,61.54,61.67
lru,lru,wb-et,126.0943789,0.224764079,w26,1668986,50.76,49.24,11.55
arc,arc,wb-et,14.49828609,0.218091177,w52,232513,66.99,33.01,6.94
lru,lru,wb-et,104.0106436,0.333325141,w92,396548,95.61,4.39,14.74
lru,lru,wb-et,81.08927766,0.397841954,w27,484417,78.97,21.03,25.15
lru,lru,wb-et,6.879715859,0.626067641,w41,157994,15.99,84.01,8.34
lru,lru,wb-et,3.728782282,0.620315909,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,41.71168306,0.241907965,w90,489323,95.25,4.75,8.17
lru,lru,wb-et,148.7091086,0.365214367,w27,484417,78.97,21.03,25.15
arc,arc,wb-et,62.61699835,0.515358584,w104,235503,83.15,16.85,50.98
lru,lru,wb-et,195.6978783,0.727570403,w34,2243971,83.25,16.75,12.29
arc,arc,wb-et,13.94451483,0.404467396,w57,375954,9.49,90.51,3.17
arc,arc,wb-et,53.99733457,0.456050502,w42,798236,67.9,32.1,8.93
arc,arc,wb-et,12.5985495,0.240369709,w27,484417,78.97,21.03,25.15
